Unnamed: 0,Date,Latitude,Longitude,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,ResultSpeed,ResultDir,AvgSpeed,SeaLevel
1678,2007-08-08,41.673408,-87.599862,49,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1679,2007-08-08,41.673408,-87.599862,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1680,2007-08-08,41.673408,-87.599862,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1681,2007-08-08,41.673408,-87.599862,44,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1682,2007-08-08,41.673408,-87.599862,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1683,2007-08-08,41.673408,-87.599862,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1684,2007-08-08,41.673408,-87.599862,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1685,2007-08-08,41.673408,-87.599862,37,1,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1686,2007-08-08,41.673408,-87.599862,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1687,2007-08-08,41.726465,-87.585413,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1688,2007-08-08,41.726465,-87.585413,2,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1689,2007-08-08,41.726465,-87.585413,32,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1690,2007-08-08,41.726465,-87.585413,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1691,2007-08-08,41.726465,-87.585413,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1692,2007-08-08,41.726465,-87.585413,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1693,2007-08-08,41.726465,-87.585413,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1694,2007-08-08,41.726465,-87.585413,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1695,2007-08-08,41.726465,-87.585413,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1696,2007-08-08,41.726465,-87.585413,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1697,2007-08-08,41.726465,-87.585413,8,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1698,2007-08-08,41.726465,-87.585413,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1699,2007-08-08,41.726465,-87.585413,50,1,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1700,2007-08-08,41.726465,-87.585413,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1701,2007-08-08,41.726465,-87.585413,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1702,2007-08-08,41.726465,-87.585413,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1703,2007-08-08,41.726465,-87.585413,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1704,2007-08-08,41.726465,-87.585413,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1705,2007-08-08,41.726465,-87.585413,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1706,2007-08-08,41.726465,-87.585413,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1707,2007-08-08,41.726465,-87.585413,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1708,2007-08-08,41.726465,-87.585413,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1709,2007-08-08,41.726465,-87.585413,50,1,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1710,2007-08-08,41.726465,-87.585413,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1711,2007-08-08,41.726465,-87.585413,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1712,2007-08-08,41.726465,-87.585413,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1713,2007-08-08,41.726465,-87.585413,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1714,2007-08-08,41.726465,-87.585413,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1715,2007-08-08,41.726465,-87.585413,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1716,2007-08-08,41.726465,-87.585413,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1717,2007-08-08,41.726465,-87.585413,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1718,2007-08-08,41.726465,-87.585413,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1719,2007-08-08,41.726465,-87.585413,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1720,2007-08-08,41.726465,-87.585413,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1721,2007-08-08,41.726465,-87.585413,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1722,2007-08-08,41.726465,-87.585413,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1723,2007-08-08,41.726465,-87.585413,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1724,2007-08-08,41.726465,-87.585413,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1725,2007-08-08,41.726465,-87.585413,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1726,2007-08-08,41.726465,-87.585413,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1727,2007-08-08,41.729669,-87.582699,10,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1728,2007-08-08,41.729669,-87.582699,9,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1729,2007-08-08,41.704572,-87.565666,49,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1730,2007-08-08,41.704572,-87.565666,31,1,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1731,2007-08-08,41.704572,-87.565666,16,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1732,2007-08-08,41.704572,-87.565666,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1733,2007-08-08,41.704572,-87.565666,18,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1734,2007-08-08,41.704572,-87.565666,41,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1735,2007-08-08,41.704572,-87.565666,46,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1736,2007-08-08,41.704572,-87.565666,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1737,2007-08-08,41.704572,-87.565666,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1738,2007-08-08,41.704572,-87.565666,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1739,2007-08-08,41.702724,-87.536497,42,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1740,2007-08-08,41.702724,-87.536497,49,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1741,2007-08-08,41.702724,-87.536497,46,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1742,2007-08-08,41.702724,-87.536497,2,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1743,2007-08-08,41.702724,-87.536497,50,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1744,2007-08-08,41.702724,-87.536497,10,0,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1745,2007-08-08,41.702724,-87.536497,50,1,87.0,74.0,81.0,72.0,74.0,0.0,16.0,0.09,29.18,1.5,4.0,6.4,29.81
1746,2007-08-09,41.923738,-87.785288,8,0,84.0,72.0,78.0,71.0,73.0,0.0,13.0,0.05,29.13,2.5,29.0,6.0,29.84
1747,2007-08-09,41.923738,-87.785288,5,0,84.0,72.0,78.0,71.0,73.0,0.0,13.0,0.05,29.13,2.5,29.0,6.0,29.84
1748,2007-08-09,41.923738,-87.785288,11,0,84.0,72.0,78.0,71.0,73.0,0.0,13.0,0.05,29.13,2.5,29.0,6.0,29.84
1749,2007-08-09,41.726465,-87.585413,25,0,85.0,73.0,79.0,71.0,73.0,0.0,14.0,0.46,29.19,3.1,27.0,6.3,29.82
1750,2007-08-09,41.678618,-87.559308,12,0,85.0,73.0,79.0,71.0,73.0,0.0,14.0,0.46,29.19,3.1,27.0,6.3,29.82
1751,2007-08-09,41.678618,-87.559308,50,0,85.0,73.0,79.0,71.0,73.0,0.0,14.0,0.46,29.19,3.1,27.0,6.3,29.82
1752,2007-08-09,41.678618,-87.559308,50,0,85.0,73.0,79.0,71.0,73.0,0.0,14.0,0.46,29.19,3.1,27.0,6.3,29.82
1753,2007-08-09,41.678618,-87.559308,3,0,85.0,73.0,79.0,71.0,73.0,0.0,14.0,0.46,29.19,3.1,27.0,6.3,29.82
1754,2007-08-09,41.678618,-87.559308,16,0,85.0,73.0,79.0,71.0,73.0,0.0,14.0,0.46,29.19,3.1,27.0,6.3,29.82
1755,2007-08-09,41.678618,-87.559308,34,0,85.0,73.0,79.0,71.0,73.0,0.0,14.0,0.46,29.19,3.1,27.0,6.3,29.82
1756,2007-08-09,41.678618,-87.559308,50,0,85.0,73.0,79.0,71.0,73.0,0.0,14.0,0.46,29.19,3.1,27.0,6.3,29.82
1757,2007-08-09,41.678618,-87.559308,8,0,85.0,73.0,79.0,71.0,73.0,0.0,14.0,0.46,29.19,3.1,27.0,6.3,29.82
1758,2007-08-09,41.678618,-87.559308,11,0,85.0,73.0,79.0,71.0,73.0,0.0,14.0,0.46,29.19,3.1,27.0,6.3,29.82
1759,2007-08-09,41.737052,-87.543067,1,0,85.0,73.0,79.0,71.0,73.0,0.0,14.0,0.46,29.19,3.1,27.0,6.3,29.82
1760,2007-08-09,41.737052,-87.543067,1,0,85.0,73.0,79.0,71.0,73.0,0.0,14.0,0.46,29.19,3.1,27.0,6.3,29.82
1761,2007-08-09,41.740641,-87.546587,39,0,85.0,73.0,79.0,71.0,73.0,0.0,14.0,0.46,29.19,3.1,27.0,6.3,29.82
1762,2007-08-09,41.740641,-87.546587,1,0,85.0,73.0,79.0,71.0,73.0,0.0,14.0,0.46,29.19,3.1,27.0,6.3,29.82
1763,2007-08-09,41.740641,-87.546587,41,1,85.0,73.0,79.0,71.0,73.0,0.0,14.0,0.46,29.19,3.1,27.0,6.3,29.82
1764,2007-08-09,41.680946,-87.535198,3,0,85.0,73.0,79.0,71.0,73.0,0.0,14.0,0.46,29.19,3.1,27.0,6.3,29.82
1765,2007-08-09,41.680946,-87.535198,50,0,85.0,73.0,79.0,71.0,73.0,0.0,14.0,0.46,29.19,3.1,27.0,6.3,29.82
1766,2007-08-09,41.680946,-87.535198,36,0,85.0,73.0,79.0,71.0,73.0,0.0,14.0,0.46,29.19,3.1,27.0,6.3,29.82
1767,2007-08-09,41.680946,-87.535198,18,0,85.0,73.0,79.0,71.0,73.0,0.0,14.0,0.46,29.19,3.1,27.0,6.3,29.82
1768,2007-08-09,41.686398,-87.531635,25,0,85.0,73.0,79.0,71.0,73.0,0.0,14.0,0.46,29.19,3.1,27.0,6.3,29.82
1769,2007-08-09,41.686398,-87.531635,7,0,85.0,73.0,79.0,71.0,73.0,0.0,14.0,0.46,29.19,3.1,27.0,6.3,29.82
1770,2007-08-09,41.686398,-87.531635,1,0,85.0,73.0,79.0,71.0,73.0,0.0,14.0,0.46,29.19,3.1,27.0,6.3,29.82
1771,2007-08-09,41.686398,-87.531635,1,0,85.0,73.0,79.0,71.0,73.0,0.0,14.0,0.46,29.19,3.1,27.0,6.3,29.82
1772,2007-08-15,41.95469,-87.800991,41,1,80.0,71.0,76.0,67.0,70.0,0.0,11.0,0.23,29.17,3.4,7.0,5.8,29.89
1773,2007-08-15,41.95469,-87.800991,3,0,80.0,71.0,76.0,67.0,70.0,0.0,11.0,0.23,29.17,3.4,7.0,5.8,29.89
1774,2007-08-15,41.95469,-87.800991,16,0,80.0,71.0,76.0,67.0,70.0,0.0,11.0,0.23,29.17,3.4,7.0,5.8,29.89
1775,2007-08-15,41.95469,-87.800991,16,0,80.0,71.0,76.0,67.0,70.0,0.0,11.0,0.23,29.17,3.4,7.0,5.8,29.89
1776,2007-08-15,41.994991,-87.769279,4,0,80.0,71.0,76.0,67.0,70.0,0.0,11.0,0.23,29.17,3.4,7.0,5.8,29.89
1777,2007-08-15,41.974089,-87.824812,25,0,80.0,71.0,76.0,67.0,70.0,0.0,11.0,0.23,29.17,3.4,7.0,5.8,29.89
1778,2007-08-15,41.974089,-87.824812,2,0,80.0,71.0,76.0,67.0,70.0,0.0,11.0,0.23,29.17,3.4,7.0,5.8,29.89
1779,2007-08-15,41.974089,-87.824812,11,1,80.0,71.0,76.0,67.0,70.0,0.0,11.0,0.23,29.17,3.4,7.0,5.8,29.89
1780,2007-08-15,41.9216,-87.666455,17,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1781,2007-08-15,41.9216,-87.666455,42,1,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1782,2007-08-15,41.9216,-87.666455,49,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1783,2007-08-15,41.9216,-87.666455,50,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1784,2007-08-15,41.9216,-87.666455,17,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1785,2007-08-15,41.891118,-87.654491,39,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1786,2007-08-15,41.891118,-87.654491,31,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1787,2007-08-15,41.867108,-87.654224,7,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1788,2007-08-15,41.867108,-87.654224,1,1,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1789,2007-08-15,41.867108,-87.654224,3,1,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1790,2007-08-15,41.896282,-87.655232,17,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1791,2007-08-15,41.896282,-87.655232,1,1,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1792,2007-08-15,41.896282,-87.655232,7,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1793,2007-08-15,41.919343,-87.694259,3,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1794,2007-08-15,41.919343,-87.694259,2,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1795,2007-08-15,41.921965,-87.632085,5,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1796,2007-08-15,41.921965,-87.632085,2,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1797,2007-08-15,41.688324,-87.676709,15,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1798,2007-08-15,41.688324,-87.676709,1,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1799,2007-08-15,41.688324,-87.676709,40,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1800,2007-08-15,41.688324,-87.676709,40,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1801,2007-08-15,41.688324,-87.676709,50,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1802,2007-08-15,41.688324,-87.676709,1,1,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1803,2007-08-15,41.688324,-87.676709,5,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1804,2007-08-15,41.688324,-87.676709,30,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1805,2007-08-15,41.688324,-87.676709,29,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1806,2007-08-15,41.688324,-87.676709,45,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1807,2007-08-15,41.688324,-87.676709,34,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1808,2007-08-15,41.688324,-87.676709,1,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1809,2007-08-15,41.862292,-87.64886,3,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1810,2007-08-15,41.862292,-87.64886,9,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1811,2007-08-15,41.720848,-87.666014,13,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1812,2007-08-15,41.720848,-87.666014,13,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1813,2007-08-15,41.731922,-87.677512,12,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1814,2007-08-15,41.731922,-87.677512,3,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1815,2007-08-15,41.731922,-87.677512,17,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1816,2007-08-15,41.891126,-87.61156,9,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1817,2007-08-15,41.891126,-87.61156,1,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1818,2007-08-15,41.999129,-87.795585,25,1,80.0,71.0,76.0,67.0,70.0,0.0,11.0,0.23,29.17,3.4,7.0,5.8,29.89
1819,2007-08-15,41.999129,-87.795585,42,1,80.0,71.0,76.0,67.0,70.0,0.0,11.0,0.23,29.17,3.4,7.0,5.8,29.89
1820,2007-08-15,41.999129,-87.795585,1,0,80.0,71.0,76.0,67.0,70.0,0.0,11.0,0.23,29.17,3.4,7.0,5.8,29.89
1821,2007-08-15,41.999129,-87.795585,31,1,80.0,71.0,76.0,67.0,70.0,0.0,11.0,0.23,29.17,3.4,7.0,5.8,29.89
1822,2007-08-15,42.01743,-87.687769,1,0,80.0,71.0,76.0,67.0,70.0,0.0,11.0,0.23,29.17,3.4,7.0,5.8,29.89
1823,2007-08-15,42.01743,-87.687769,5,0,80.0,71.0,76.0,67.0,70.0,0.0,11.0,0.23,29.17,3.4,7.0,5.8,29.89
1824,2007-08-15,41.907645,-87.760886,3,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1825,2007-08-15,41.907645,-87.760886,49,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1826,2007-08-15,41.907645,-87.760886,20,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1827,2007-08-15,41.732984,-87.649642,44,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1828,2007-08-15,41.732984,-87.649642,3,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1829,2007-08-15,41.732984,-87.649642,45,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1830,2007-08-15,41.732984,-87.649642,45,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1831,2007-08-15,41.981964,-87.812827,38,1,80.0,71.0,76.0,67.0,70.0,0.0,11.0,0.23,29.17,3.4,7.0,5.8,29.89
1832,2007-08-15,41.981964,-87.812827,27,1,80.0,71.0,76.0,67.0,70.0,0.0,11.0,0.23,29.17,3.4,7.0,5.8,29.89
1833,2007-08-15,41.944869,-87.832763,39,1,80.0,71.0,76.0,67.0,70.0,0.0,11.0,0.23,29.17,3.4,7.0,5.8,29.89
1834,2007-08-15,41.944869,-87.832763,25,1,80.0,71.0,76.0,67.0,70.0,0.0,11.0,0.23,29.17,3.4,7.0,5.8,29.89
1835,2007-08-15,42.011601,-87.811506,49,1,80.0,71.0,76.0,67.0,70.0,0.0,11.0,0.23,29.17,3.4,7.0,5.8,29.89
1836,2007-08-15,42.011601,-87.811506,49,0,80.0,71.0,76.0,67.0,70.0,0.0,11.0,0.23,29.17,3.4,7.0,5.8,29.89
1837,2007-08-15,42.011601,-87.811506,50,1,80.0,71.0,76.0,67.0,70.0,0.0,11.0,0.23,29.17,3.4,7.0,5.8,29.89
1838,2007-08-15,42.011601,-87.811506,50,1,80.0,71.0,76.0,67.0,70.0,0.0,11.0,0.23,29.17,3.4,7.0,5.8,29.89
1839,2007-08-15,42.011601,-87.811506,18,1,80.0,71.0,76.0,67.0,70.0,0.0,11.0,0.23,29.17,3.4,7.0,5.8,29.89
1840,2007-08-15,41.94983,-87.698457,15,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1841,2007-08-15,41.94983,-87.698457,17,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1842,2007-08-15,41.979243,-87.750938,4,0,80.0,71.0,76.0,67.0,70.0,0.0,11.0,0.23,29.17,3.4,7.0,5.8,29.89
1843,2007-08-15,41.979243,-87.750938,5,0,80.0,71.0,76.0,67.0,70.0,0.0,11.0,0.23,29.17,3.4,7.0,5.8,29.89
1844,2007-08-15,41.986921,-87.689778,6,0,80.0,71.0,76.0,67.0,70.0,0.0,11.0,0.23,29.17,3.4,7.0,5.8,29.89
1845,2007-08-15,41.986921,-87.689778,4,0,80.0,71.0,76.0,67.0,70.0,0.0,11.0,0.23,29.17,3.4,7.0,5.8,29.89
1846,2007-08-15,41.801498,-87.763416,1,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1847,2007-08-15,41.801498,-87.763416,1,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1848,2007-08-15,41.906638,-87.701431,50,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1849,2007-08-15,41.906638,-87.701431,7,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1850,2007-08-15,41.906638,-87.701431,14,1,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1851,2007-08-15,41.723195,-87.64997,12,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1852,2007-08-15,41.723195,-87.64997,16,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1853,2007-08-15,41.868077,-87.666901,5,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1854,2007-08-15,41.868077,-87.666901,3,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1855,2007-08-15,41.868077,-87.666901,6,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1856,2007-08-15,41.869216,-87.627561,3,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
1857,2007-08-15,41.869216,-87.627561,11,0,81.0,72.0,77.0,69.0,71.0,0.0,12.0,0.83,29.23,4.9,6.0,7.1,29.87
