WnvPresent,Tmax,DewPoint,Heat,PrecipTotal,StnPressure,ResultSpeed,ResultDir,Latitude,Longitude
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.903002,-87.688267
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.903002,-87.688267
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.903002,-87.688267
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.903002,-87.688267
0,92.0,62.0,0.0,0.0,29.29,3.5,9.0,41.942114,-87.776385
0,92.0,62.0,0.0,0.0,29.29,3.5,9.0,41.942114,-87.776385
0,92.0,62.0,0.0,0.0,29.29,3.5,9.0,41.960616,-87.777189
0,92.0,62.0,0.0,0.0,29.29,3.5,9.0,41.960616,-87.777189
0,92.0,62.0,0.0,0.0,29.29,3.5,9.0,41.960616,-87.777189
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.883284,-87.705085
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.883284,-87.705085
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.883284,-87.705085
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.836644,-87.677737
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.836644,-87.677737
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.837085,-87.729384
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.837085,-87.729384
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.837085,-87.729384
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.911824,-87.726737
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.823065,-87.678378
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.823065,-87.678378
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.801179,-87.679447
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.801179,-87.679447
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.801179,-87.679447
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.801179,-87.679447
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.800737,-87.71188
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.800737,-87.71188
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.800737,-87.71188
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.800737,-87.71188
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.800737,-87.71188
1,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.778297,-87.752411
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.778297,-87.752411
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.778297,-87.752411
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.778297,-87.752411
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.778297,-87.752411
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.778297,-87.752411
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.778297,-87.752411
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.77166,-87.703047
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.77166,-87.703047
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.77166,-87.703047
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.77166,-87.703047
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.77166,-87.703047
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.77166,-87.703047
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.759346,-87.745602
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.759346,-87.745602
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.759346,-87.745602
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.759346,-87.745602
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.759346,-87.745602
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.759346,-87.745602
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.759346,-87.745602
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.759346,-87.745602
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.759346,-87.745602
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.768388,-87.678649
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.768388,-87.678649
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.768388,-87.678649
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.768388,-87.678649
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.768388,-87.678649
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.768388,-87.678649
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.768388,-87.678649
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.768388,-87.678649
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.797616,-87.797894
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.797616,-87.797894
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.797616,-87.797894
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.797616,-87.797894
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.797616,-87.797894
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.797616,-87.797894
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.781416,-87.776532
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.781416,-87.776532
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.781416,-87.776532
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.781416,-87.776532
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.773215,-87.60088
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.773215,-87.60088
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.773215,-87.60088
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.773215,-87.60088
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.773215,-87.60088
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.773215,-87.60088
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.773215,-87.60088
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.773215,-87.60088
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.822536,-87.666343
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.822536,-87.666343
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.822536,-87.666343
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.822536,-87.666343
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.822536,-87.666343
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.822536,-87.666343
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.822536,-87.666343
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.822536,-87.666343
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.822536,-87.666343
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.799282,-87.585487
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.799282,-87.585487
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.799282,-87.585487
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.799282,-87.585487
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.778748,-87.586427
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.778748,-87.586427
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.778748,-87.586427
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.778748,-87.586427
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.766202,-87.562889
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.766202,-87.562889
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.766202,-87.562889
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.766202,-87.562889
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.766202,-87.562889
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.766202,-87.562889
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.766202,-87.562889
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.766202,-87.562889
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.766202,-87.562889
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.754676,-87.612922
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.754676,-87.612922
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.754676,-87.612922
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.754676,-87.612922
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.754676,-87.612922
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.754676,-87.612922
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.821582,-87.627796
1,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.821582,-87.627796
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.821582,-87.627796
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.821582,-87.627796
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.821582,-87.627796
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.821582,-87.627796
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.803423,-87.642984
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.803423,-87.642984
1,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.803423,-87.642984
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.803423,-87.642984
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.803423,-87.642984
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.803423,-87.642984
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.803423,-87.642984
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.803423,-87.642984
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.754292,-87.590773
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.754292,-87.590773
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.754292,-87.590773
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.754292,-87.590773
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.754292,-87.590773
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.754292,-87.590773
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.754292,-87.590773
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.754292,-87.590773
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.798697,-87.736812
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.798697,-87.736812
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.798697,-87.736812
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.798697,-87.736812
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.798697,-87.736812
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.798697,-87.736812
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.798697,-87.736812
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.798697,-87.736812
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.798697,-87.736812
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.776156,-87.778927
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.776156,-87.778927
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.776156,-87.778927
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.776156,-87.778927
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.776156,-87.778927
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.776156,-87.778927
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.776156,-87.778927
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.673408,-87.599862
1,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.726465,-87.585413
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.726465,-87.585413
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.726465,-87.585413
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.726465,-87.585413
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.726465,-87.585413
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.726465,-87.585413
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.726465,-87.585413
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.726465,-87.585413
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.726465,-87.585413
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.726465,-87.585413
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.726465,-87.585413
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.726465,-87.585413
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.726465,-87.585413
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.726465,-87.585413
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.726465,-87.585413
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.726465,-87.585413
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.726465,-87.585413
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.726465,-87.585413
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.726465,-87.585413
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.726465,-87.585413
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.726465,-87.585413
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.726465,-87.585413
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.726465,-87.585413
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.726465,-87.585413
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.729669,-87.582699
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.729669,-87.582699
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.704572,-87.565666
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.704572,-87.565666
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.704572,-87.565666
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.704572,-87.565666
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.704572,-87.565666
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.74785,-87.702716
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.74785,-87.702716
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.74785,-87.702716
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.74785,-87.702716
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.775051,-87.655356
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.775051,-87.655356
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.775051,-87.655356
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.644612,-87.604498
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.644612,-87.604498
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.733643,-87.55551
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.733643,-87.55551
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.733643,-87.55551
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.733643,-87.55551
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.717753,-87.531657
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.717753,-87.531657
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.717753,-87.531657
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.717753,-87.531657
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.750498,-87.605294
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.750498,-87.605294
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.750498,-87.605294
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.750498,-87.605294
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.750498,-87.605294
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.702724,-87.536497
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.702724,-87.536497
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.702724,-87.536497
1,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.702724,-87.536497
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.702724,-87.536497
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.702724,-87.536497
1,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.702724,-87.536497
1,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.702724,-87.536497
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.702724,-87.536497
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.702724,-87.536497
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.702724,-87.536497
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.702724,-87.536497
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.702724,-87.536497
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.702724,-87.536497
0,92.0,62.0,0.0,0.0,29.29,3.5,9.0,41.984809,-87.728492
0,92.0,62.0,0.0,0.0,29.29,3.5,9.0,41.984809,-87.728492
0,92.0,62.0,0.0,0.0,29.29,3.5,9.0,41.984809,-87.728492
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.772846,-87.740029
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.772846,-87.740029
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.772846,-87.740029
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.772846,-87.740029
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.772846,-87.740029
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.825902,-87.667827
0,91.0,63.0,0.0,0.0,29.34,2.1,13.0,41.825902,-87.667827
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.688324,-87.676709
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.688324,-87.676709
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.688324,-87.676709
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.862292,-87.64886
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.862292,-87.64886
1,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.731922,-87.677512
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.731922,-87.677512
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.731922,-87.677512
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.731922,-87.677512
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.731922,-87.677512
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.731922,-87.677512
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.723195,-87.64997
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.868077,-87.666901
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.868077,-87.666901
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.869216,-87.627561
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.869216,-87.627561
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.662014,-87.724608
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.662014,-87.724608
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.662014,-87.724608
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.662014,-87.724608
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.662014,-87.724608
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.662014,-87.724608
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.682587,-87.707973
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.682587,-87.707973
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.682587,-87.707973
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.682587,-87.707973
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.682587,-87.707973
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.682587,-87.707973
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.682587,-87.707973
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.682587,-87.707973
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.725517,-87.614258
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.721474,-87.648064
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.721474,-87.648064
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.869107,-87.696293
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.869107,-87.696293
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.869107,-87.696293
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.719059,-87.675088
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.719059,-87.675088
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.719059,-87.675088
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.719059,-87.675088
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.692555,-87.598865
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.903002,-87.688267
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.903002,-87.688267
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.903002,-87.688267
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.704336,-87.703736
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.704336,-87.703736
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.822536,-87.666343
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.822536,-87.666343
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.778748,-87.586427
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.821582,-87.627796
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.821582,-87.627796
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.803423,-87.642984
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.803423,-87.642984
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.754292,-87.590773
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.754292,-87.590773
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.673408,-87.599862
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.673408,-87.599862
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.673408,-87.599862
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.673408,-87.599862
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.726465,-87.585413
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.726465,-87.585413
0,91.0,66.0,0.0,0.0,29.31,6.5,23.0,41.726465,-87.585413
